1	16758695	16765695	16762195.0
1	16803695	16821695	16812695.0
1	17428695	17432695	17430695.0
1	17494695	17498695	17496695.0
1	17538695	17542695	17540695.0
1	17554695	17557695	17556195.0
1	17596695	17600695	17598695.0
1	17675695	17680695	17678195.0
1	17873695	17877695	17875695.0
1	17917695	17920695	17919195.0
1	18041695	18047695	18044695.0
1	18047695	18052695	18050195.0
1	18104695	18112695	18108695.0
1	18179695	18184695	18182195.0
1	18207695	18213695	18210695.0
1	18262695	18266695	18264695.0
1	18321695	18324695	18323195.0
1	18426695	18429695	18428195.0
1	18484695	18491695	18488195.0
1	18510695	18515695	18513195.0
1	18565695	18578695	18572195.0
1	18605695	18611695	18608695.0
1	18621695	18637695	18629695.0
1	18658695	18664695	18661695.0
1	18702695	18705695	18704195.0
1	18730695	18733695	18732195.0
1	18765695	18768695	18767195.0
1	18832695	18836695	18834695.0
1	18868695	18874695	18871695.0
1	18903695	18907695	18905695.0
1	18999695	19006695	19003195.0
1	19029695	19034695	19032195.0
1	19040695	19055695	19048195.0
1	19056695	19067695	19062195.0
1	19100695	19104695	19102695.0
1	19111695	19122695	19117195.0
1	19129695	19132695	19131195.0
1	19175695	19197695	19186695.0
1	19237695	19243695	19240695.0
1	19378695	19390695	19384695.0
1	19635695	19639695	19637695.0
1	19645695	19650695	19648195.0
1	19678695	19682695	19680695.0
1	19806695	19819695	19813195.0
1	19973695	19979695	19976695.0
1	20024695	20029695	20027195.0
1	20057695	20062695	20060195.0
1	20105695	20114695	20110195.0
1	20138695	20141695	20140195.0
1	20248695	20252695	20250695.0
1	20280695	20284695	20282695.0
1	20302695	20305695	20304195.0
1	20434695	20437695	20436195.0
1	20464695	20471695	20468195.0
1	20501695	20512695	20507195.0
1	20553695	20557695	20555695.0
1	20582695	20586695	20584695.0
1	20604695	20608695	20606695.0
1	20733695	20737695	20735695.0
1	20761695	20766695	20764195.0
1	20882695	20886695	20884695.0
1	21008695	21011695	21010195.0
1	21583695	21587695	21585695.0
1	21590695	21595695	21593195.0
1	21656695	21664695	21660695.0
1	21669695	21689695	21679695.0
1	21733695	21738695	21736195.0
1	21755695	21763695	21759695.0
1	21820695	21826695	21823695.0
1	21844695	21849695	21847195.0
1	21899695	21911695	21905695.0
1	21973695	21990695	21982195.0
1	22003695	22009695	22006695.0
1	22140695	22147695	22144195.0
1	22178695	22201695	22190195.0
1	22344695	22351695	22348195.0
1	22476695	22481695	22479195.0
1	22491695	22495695	22493695.0
1	22587695	22592695	22590195.0
1	22593695	22596695	22595195.0
1	22614695	22626695	22620695.0
1	22649695	22653695	22651695.0
1	22735695	22739695	22737695.0
1	22862695	22871695	22867195.0
1	22908695	22928695	22918695.0
1	22967695	22972695	22970195.0
1	23025695	23034695	23030195.0
1	23084695	23088695	23086695.0
1	23181695	23189695	23185695.0
1	23290695	23294695	23292695.0
1	23549695	23567695	23558695.0
1	23707695	23710695	23709195.0
1	23713695	23721695	23717695.0
1	23825695	23835695	23830695.0
1	23884695	23887695	23886195.0
1	23906695	23926695	23916695.0
1	23938695	23942695	23940695.0
1	23966695	23973695	23970195.0
1	24387695	24391695	24389695.0
1	24420695	24424695	24422695.0
1	24489695	24497695	24493695.0
1	24506695	24509695	24508195.0
1	24524695	24530695	24527695.0
1	24542695	24546695	24544695.0
1	24574695	24579695	24577195.0
1	24640695	24666695	24653695.0
1	24796695	24800695	24798695.0
1	24875695	24884695	24880195.0
1	25012695	25017695	25015195.0
1	25183695	25188695	25186195.0
1	25222695	25225695	25224195.0
1	25260695	25268695	25264695.0
1	25305695	25309695	25307695.0
1	25397695	25401695	25399695.0
1	25422695	25426695	25424695.0
1	25471695	25477695	25474695.0
1	25506695	25528695	25517695.0
1	25906855	25910855	25908855.0
1	26001855	26007855	26004855.0
1	26067855	26074855	26071355.0
1	26109855	26119855	26114855.0
1	26255859	26259859	26257859.0
1	26385859	26388859	26387359.0
1	26479859	26482859	26481359.0
1	26525859	26531859	26528859.0
1	26714859	26718859	26716859.0
1	26744859	26748859	26746859.0
1	26897859	26911859	26904859.0
1	26980859	26988859	26984859.0
1	27365859	27373859	27369859.0
1	27395859	27404859	27400359.0
1	27536859	27543859	27540359.0
1	27696859	27704859	27700859.0
1	27838859	27843859	27841359.0
1	27980859	27990859	27985859.0
1	28209859	28212859	28211359.0
1	28260859	28264859	28262859.0
1	28278859	28282859	28280859.0
1	28419859	28431859	28425859.0
1	28453859	28461859	28457859.0
1	28508859	28515859	28512359.0
1	28573859	28576859	28575359.0
1	28627859	28635859	28631859.0
1	29107385	29112385	29109885.0
1	29179385	29182385	29180885.0
1	29580385	29587385	29583885.0
1	29630385	29633385	29631885.0
1	29681385	29686385	29683885.0
1	29715385	29720385	29717885.0
1	29735385	29741385	29738385.0
1	29764385	29767385	29765885.0
1	29783385	29786385	29784885.0
1	29793385	29796385	29794885.0
1	30159908	30163908	30161908.0
1	30173908	30186908	30180408.0
1	30242908	30247908	30245408.0
1	30275908	30283908	30279908.0
1	30368908	30372908	30370908.0
1	30400908	30405908	30403408.0
1	30471908	30476908	30474408.0
1	30517908	30522908	30520408.0
1	30523908	30526908	30525408.0
1	30576908	30581908	30579408.0
1	30588908	30593908	30591408.0
1	30607908	30614908	30611408.0
1	30664908	30669908	30667408.0
1	30677908	30685908	30681908.0
1	30742908	30747908	30745408.0
1	30791908	30794908	30793408.0
1	30889908	30893908	30891908.0
1	30986908	30989908	30988408.0
1	30995908	30999908	30997908.0
1	31060908	31064908	31062908.0
1	31114908	31118908	31116908.0
1	31163908	31167908	31165908.0
1	31219908	31223908	31221908.0
1	31255908	31261908	31258908.0
1	31314908	31318908	31316908.0
1	31362908	31368908	31365908.0
1	31567908	31572908	31570408.0
1	31638908	31643908	31641408.0
1	31685908	31688908	31687408.0
1	31700908	31709908	31705408.0
1	31901908	31907908	31904908.0
1	31942908	31949908	31946408.0
1	32009908	32016908	32013408.0
1	32035908	32048908	32042408.0
1	32151908	32161908	32156908.0
1	32264908	32268908	32266908.0
1	32321908	32325908	32323908.0
1	32436908	32441908	32439408.0
1	32715908	32743908	32729908.0
1	33062908	33066908	33064908.0
1	33166908	33178908	33172908.0
1	33214908	33221908	33218408.0
1	33447908	33453908	33450908.0
1	33593908	33600908	33597408.0
1	33754908	33762908	33758908.0
1	33919908	33922908	33921408.0
1	34020908	34023908	34022408.0
1	34056908	34062908	34059908.0
1	34181908	34186908	34184408.0
1	34219908	34222908	34221408.0
1	34245908	34248908	34247408.0
1	34348908	34354908	34351908.0
1	34426908	34429908	34428408.0
1	34473908	34478908	34476408.0
1	34535908	34541908	34538908.0
1	34614908	34617908	34616408.0
1	34619908	34622908	34621408.0
1	34634908	34642908	34638908.0
1	34647908	34655908	34651908.0
1	34675908	34679908	34677908.0
1	34725908	34728908	34727408.0
1	34797908	34800908	34799408.0
1	34885908	34889908	34887908.0
1	34937908	34945908	34941908.0
1	35039908	35043908	35041908.0
1	35059908	35065908	35062908.0
1	35115908	35120908	35118408.0
1	35191908	35240908	35216408.0
1	35257908	35270908	35264408.0
1	35311908	35321908	35316908.0
1	35365908	35369908	35367908.0
1	35378908	35381908	35380408.0
1	35632908	35635908	35634408.0
1	36168908	36172908	36170908.0
1	36583908	36588908	36586408.0
1	36660908	36678908	36669908.0
1	36855908	36859908	36857908.0
1	36927908	36935908	36931908.0
1	36937908	36949908	36943908.0
1	36988908	36996908	36992908.0
1	37018908	37022908	37020908.0
1	37039908	37049908	37044908.0
1	37076908	37084908	37080908.0
1	37192908	37196908	37194908.0
1	37300908	37303908	37302408.0
1	37317908	37327908	37322908.0
1	37401908	37406908	37404408.0
1	37416908	37428908	37422908.0
1	37546908	37551908	37549408.0
1	37606908	37611908	37609408.0
1	37656908	37662908	37659908.0
1	37781908	37788908	37785408.0
1	37813908	37817908	37815908.0
1	37891908	37898908	37895408.0
1	37947908	37953908	37950908.0
1	38091908	38104908	38098408.0
1	38142908	38147908	38145408.0
1	38196908	38199908	38198408.0
1	38465908	38469908	38467908.0
1	38556908	38561908	38559408.0
1	38601908	38606908	38604408.0
1	38678908	38687908	38683408.0
1	38729908	38733908	38731908.0
1	38870908	38876908	38873908.0
1	38910908	38915908	38913408.0
1	38930908	38934908	38932908.0
1	38943908	38952908	38948408.0
1	39038908	39042908	39040908.0
1	39045908	39053908	39049908.0
1	39144908	39147908	39146408.0
1	39205908	39210908	39208408.0
1	39266908	39279908	39273408.0
1	39283908	39291908	39287908.0
1	39384908	39388908	39386908.0
1	39430908	39439908	39435408.0
1	39547908	39551908	39549908.0
1	39939908	39944908	39942408.0
1	40088908	40100908	40094908.0
1	40158908	40168908	40163908.0
1	40196908	40206908	40201908.0
1	40287908	40291908	40289908.0
1	40439908	40451908	40445908.0
1	40542908	40547908	40545408.0
1	40762908	40771908	40767408.0
1	40824908	40827908	40826408.0
1	40889908	40893908	40891908.0
1	40934908	40938908	40936908.0
1	41049908	41054908	41052408.0
1	41084908	41088908	41086908.0
1	41247908	41259908	41253908.0
1	41285908	41289908	41287908.0
1	41317908	41321908	41319908.0
1	41347908	41356908	41352408.0
1	41415908	41421908	41418908.0
1	41451908	41456908	41454408.0
1	41743908	41747908	41745908.0
1	41828908	41838908	41833908.0
1	41849908	41854908	41852408.0
1	41879908	41884908	41882408.0
1	41972908	41983908	41978408.0
1	42101908	42106908	42104408.0
1	42170908	42173908	42172408.0
1	42269908	42273908	42271908.0
1	42352908	42355908	42354408.0
1	42505908	42508908	42507408.0
1	42628908	42636908	42632908.0
1	42800908	42806908	42803908.0
1	42836908	42840908	42838908.0
1	42880908	42884908	42882908.0
1	43299908	43303908	43301908.0
1	43364908	43367908	43366408.0
1	43395908	43400908	43398408.0
1	43457908	43462908	43460408.0
1	43687908	43694908	43691408.0
1	43698908	43701908	43700408.0
1	43756908	43760908	43758908.0
1	43948908	43954908	43951908.0
1	44484908	44494908	44489908.0
1	44585908	44589908	44587908.0
1	44854908	44857908	44856408.0
1	44869908	44879908	44874908.0
1	44891908	44899908	44895908.0
1	44933908	44939908	44936908.0
1	44962908	44971908	44967408.0
1	44990908	44993908	44992408.0
1	44998908	45004908	45001908.0
1	45061908	45064908	45063408.0
1	45080908	45084908	45082908.0
1	45161908	45169908	45165908.0
1	45509908	45513908	45511908.0
1	45764908	45767908	45766408.0
1	46020908	46025908	46023408.0
1	46896981	46901981	46899481.0
1	46926981	46931981	46929481.0
1	47089981	47096981	47093481.0
1	47209981	47212981	47211481.0
1	47480981	47485981	47483481.0
1	47593981	47604981	47599481.0
1	47640981	47655981	47648481.0
1	47706981	47711981	47709481.0
1	47854981	47857981	47856481.0
1	47938981	47944981	47941981.0
1	48000981	48004981	48002981.0
1	48044981	48047981	48046481.0
1	48060981	48065981	48063481.0
1	48094981	48102981	48098981.0
1	48211981	48215981	48213981.0
1	48220981	48223981	48222481.0
1	48420981	48430981	48425981.0
1	48480981	48484981	48482981.0
1	48519981	48522981	48521481.0
1	48537981	48542981	48540481.0
1	48551981	48556981	48554481.0
1	48668981	48674981	48671981.0
1	48976981	48979981	48978481.0
1	48999981	49003981	49001981.0
1	49066981	49071981	49069481.0
1	49081981	49085981	49083981.0
1	49150981	49162981	49156981.0
1	49181981	49187981	49184981.0
1	49213981	49218981	49216481.0
1	49430981	49433981	49432481.0
1	49435981	49438981	49437481.0
1	50590981	50593981	50592481.0
1	50641981	50646981	50644481.0
1	50723981	50735981	50729981.0
1	50781981	50785981	50783981.0
1	50822981	50828981	50825981.0
1	51529980	51536980	51533480.0
1	52018980	52025980	52022480.0
1	52262980	52265980	52264480.0
1	52344980	52347980	52346480.0
1	53113980	53117980	53115980.0
1	53184980	53189980	53187480.0
1	53437980	53448980	53443480.0
1	53535980	53542980	53539480.0
1	53578980	53582980	53580980.0
1	53590980	53599980	53595480.0
1	53631980	53635980	53633980.0
1	53751980	53754980	53753480.0
1	53775980	53784980	53780480.0
1	53834980	53837980	53836480.0
1	53970980	53975980	53973480.0
1	54015980	54018980	54017480.0
1	54128980	54132980	54130980.0
1	54195980	54198980	54197480.0
1	54221980	54227980	54224980.0
1	54306980	54311980	54309480.0
1	54367980	54372980	54370480.0
1	54485980	54492980	54489480.0
1	54597980	54601980	54599980.0
1	54661980	54667980	54664980.0
1	54741980	54745980	54743980.0
1	54768980	54772980	54770980.0
1	54927980	54932980	54930480.0
1	54955980	54961980	54958980.0
1	55012980	55016980	55014980.0
1	55079980	55085980	55082980.0
1	55144980	55149980	55147480.0
1	55167980	55182980	55175480.0
1	55211980	55218980	55215480.0
1	55240980	55248980	55244980.0
1	55318980	55327980	55323480.0
1	55378980	55387980	55383480.0
1	55402980	55406980	55404980.0
1	55439980	55443980	55441980.0
1	55451980	55458980	55455480.0
1	55469980	55474980	55472480.0
1	55478980	55481980	55480480.0
1	55494980	55498980	55496980.0
1	55514980	55521980	55518480.0
1	55722980	55725980	55724480.0
1	55738980	55742980	55740980.0
1	55790980	55793980	55792480.0
1	55901980	55904980	55903480.0
1	55996980	56001980	55999480.0
1	56184980	56200980	56192980.0
1	56244980	56247980	56246480.0
1	56410980	56416980	56413980.0
1	56768980	56771980	56770480.0
1	56799980	56802980	56801480.0
1	56854980	56858980	56856980.0
1	56894980	56900980	56897980.0
1	56960980	56966980	56963980.0
1	57019980	57022980	57021480.0
1	57065980	57068980	57067480.0
1	57177980	57180980	57179480.0
1	57251980	57259980	57255980.0
1	57271980	57281980	57276980.0
1	57300980	57314980	57307980.0
1	57371980	57374980	57373480.0
1	57407980	57413980	57410980.0
1	57427980	57431980	57429980.0
1	57518980	57524980	57521980.0
1	57584980	57588980	57586980.0
1	57610980	57619980	57615480.0
1	57706980	57709980	57708480.0
1	57776980	57780980	57778980.0
1	57872980	57876980	57874980.0
1	57986980	57989980	57988480.0
1	58083980	58086980	58085480.0
1	58161980	58164980	58163480.0
1	58191980	58198980	58195480.0
1	58242980	58245980	58244480.0
1	58300980	58304980	58302980.0
1	58379980	58387980	58383980.0
1	58487980	58493980	58490980.0
1	58521980	58524980	58523480.0
1	58534980	58537980	58536480.0
1	58683980	58688980	58686480.0
1	58799980	58802980	58801480.0
1	58808980	58812980	58810980.0
1	58863980	58867980	58865980.0
1	58909980	58915980	58912980.0
1	58935980	58938980	58937480.0
1	59055980	59062980	59059480.0
1	59095980	59100980	59098480.0
1	59171980	59175980	59173980.0
1	59226980	59230980	59228980.0
1	59237980	59242980	59240480.0
1	59344980	59347980	59346480.0
1	59413980	59417980	59415980.0
1	59485980	59489980	59487980.0
1	59569980	59578980	59574480.0
1	59606980	59610980	59608980.0
1	59649980	59653980	59651980.0
1	59692980	59695980	59694480.0
1	59742980	59745980	59744480.0
1	59887980	59891980	59889980.0
1	59984980	59987980	59986480.0
1	60180980	60183980	60182480.0
1	60195980	60200980	60198480.0
1	60225980	60233980	60229980.0
1	60432980	60440980	60436980.0
1	60457980	60461980	60459980.0
1	60592980	60595980	60594480.0
1	60690980	60697980	60694480.0
1	60772980	60775980	60774480.0
1	60867980	60871980	60869980.0
1	60982980	60986980	60984980.0
1	61074980	61077980	61076480.0
1	61134980	61137980	61136480.0
1	61256980	61260980	61258980.0
1	61355980	61360980	61358480.0
1	61373980	61377980	61375980.0
1	61392980	61397980	61395480.0
1	61408980	61414980	61411980.0
1	61459980	61466980	61463480.0
1	61524980	61555980	61540480.0
1	61638980	61641980	61640480.0
1	61665980	61670980	61668480.0
1	61742980	61757980	61750480.0
1	61831980	61835980	61833980.0
1	61848980	61852980	61850980.0
1	61870980	61874980	61872980.0
1	61915980	61929980	61922980.0
1	61952980	61957980	61955480.0
1	61978980	61988980	61983980.0
1	62024980	62027980	62026480.0
1	62082980	62085980	62084480.0
1	62107980	62111980	62109980.0
1	62191980	62207980	62199980.0
1	62220980	62225980	62223480.0
1	62244980	62247980	62246480.0
1	62279980	62288980	62284480.0
1	62330980	62338980	62334980.0
1	62363980	62369980	62366980.0
1	62373980	62381980	62377980.0
1	62634980	62638980	62636980.0
1	62775980	62782980	62779480.0
1	62802980	62806980	62804980.0
1	62824980	62833980	62829480.0
1	62839980	62843980	62841980.0
1	62897980	62900980	62899480.0
1	63201980	63209980	63205980.0
1	63358980	63361980	63360480.0
1	63379980	63384980	63382480.0
1	63400980	63404980	63402980.0
1	63452980	63456980	63454980.0
1	63458980	63462980	63460980.0
1	63499980	63502980	63501480.0
1	63537980	63545980	63541980.0
1	63552980	63555980	63554480.0
1	63627980	63630980	63629480.0
1	63793980	63801980	63797980.0
1	64092980	64106980	64099980.0
1	64114980	64130980	64122980.0
1	64166980	64172980	64169980.0
1	64190980	64194980	64192980.0
1	64255980	64263980	64259980.0
1	64286980	64291980	64289480.0
1	64340980	64345980	64343480.0
1	64476980	64481980	64479480.0
1	64488980	64498980	64493980.0
1	64516980	64520980	64518980.0
1	64533980	64540980	64537480.0
1	64553980	64556980	64555480.0
1	64595980	64601980	64598980.0
1	64612980	64620980	64616980.0
1	64655980	64660980	64658480.0
1	64827980	64831980	64829980.0
1	64900980	64905980	64903480.0
1	64927980	64934980	64931480.0
1	65009980	65015980	65012980.0
1	65035980	65042980	65039480.0
1	65097980	65102980	65100480.0
1	65106980	65112980	65109980.0
1	65147980	65152980	65150480.0
1	65184980	65188980	65186980.0
1	65374980	65389980	65382480.0
1	65527980	65530980	65529480.0
1	65603980	65608980	65606480.0
1	65677980	65681980	65679980.0
1	65695980	65699980	65697980.0
1	65821980	65832980	65827480.0
1	65867980	65870980	65869480.0
1	65888980	65893980	65891480.0
1	66052980	66055980	66054480.0
1	66168980	66171980	66170480.0
1	66214980	66217980	66216480.0
1	66275980	66281980	66278980.0
1	66331980	66334980	66333480.0
1	66550980	66555980	66553480.0
1	66642980	66646980	66644980.0
1	66689980	66693980	66691980.0
1	66772980	66775980	66774480.0
1	66823980	66828980	66826480.0
1	66856980	66865980	66861480.0
1	66936980	66940980	66938980.0
1	66973980	66986980	66980480.0
1	67149980	67154980	67152480.0
1	67218980	67226980	67222980.0
1	67253980	67257980	67255980.0
1	67274980	67281980	67278480.0
1	67358980	67365980	67362480.0
1	67529980	67532980	67531480.0
1	67593980	67597980	67595980.0
1	67665980	67670980	67668480.0
1	67760980	67769980	67765480.0
1	67915980	67919980	67917980.0
1	67934980	67943980	67939480.0
1	67988980	67991980	67990480.0
1	68027980	68031980	68029980.0
1	68045980	68054980	68050480.0
1	68091980	68095980	68093980.0
1	68106980	68112980	68109980.0
1	68253980	68258980	68256480.0
1	68382980	68387980	68385480.0
1	68454980	68459980	68457480.0
1	68475980	68478980	68477480.0
1	68565980	68569980	68567980.0
1	68579980	68582980	68581480.0
1	68631980	68634980	68633480.0
1	68663980	68666980	68665480.0
1	68717980	68721980	68719980.0
1	68736980	68740980	68738980.0
1	68820980	68829980	68825480.0
1	68857980	68864980	68861480.0
1	68907980	68913980	68910980.0
1	68917980	68921980	68919980.0
1	69039980	69043980	69041980.0
1	69162980	69169980	69166480.0
1	69439980	69443980	69441980.0
1	69631980	69639980	69635980.0
1	69685980	69688980	69687480.0
1	69788980	69794980	69791980.0
1	69910980	69917980	69914480.0
1	70153980	70160980	70157480.0
1	70189980	70192980	70191480.0
1	70241980	70246980	70244480.0
1	70271980	70280980	70276480.0
1	70487980	70493980	70490980.0
1	70502980	70506980	70504980.0
1	70877980	70880980	70879480.0
1	70943980	70947980	70945980.0
1	70986980	70992980	70989980.0
1	71037980	71042980	71040480.0
1	71082980	71085980	71084480.0
1	71152980	71155980	71154480.0
1	71369980	71373980	71371980.0
1	71390980	71395980	71393480.0
1	71816980	71824980	71820980.0
1	71956980	71960980	71958980.0
1	72021980	72024980	72023480.0
1	72027980	72031980	72029980.0
1	72280980	72287980	72284480.0
1	72379980	72384980	72382480.0
1	72507980	72511980	72509980.0
1	72554980	72559980	72557480.0
1	72712980	72717980	72715480.0
1	72842980	72846980	72844980.0
1	72955980	72961980	72958980.0
1	73065980	73069980	73067980.0
1	73263980	73266980	73265480.0
1	73302980	73307980	73305480.0
1	73653980	73657980	73655980.0
1	73991980	73994980	73993480.0
1	74179980	74183980	74181980.0
1	74233980	74236980	74235480.0
1	74324980	74327980	74326480.0
1	74353980	74357980	74355980.0
1	74461980	74465980	74463980.0
1	74709980	74712980	74711480.0
1	74855980	74858980	74857480.0
1	74922980	74928980	74925980.0
1	74974980	74977980	74976480.0
1	75012980	75016980	75014980.0
1	75128980	75131980	75130480.0
1	75165980	75168980	75167480.0
1	75172980	75176980	75174980.0
1	75275980	75279980	75277980.0
1	75467980	75473980	75470980.0
1	75619980	75622980	75621480.0
1	75628980	75632980	75630980.0
